id,zipcode,name,country_id/id,state_id/id
3440_Budingen,3440,Budingen,base.be,l10n_be.state_be_vbr
9255_Buggenhout,9255,Buggenhout,base.be,l10n_be.state_be_vov
7911_Buissenal,7911,Buissenal,base.be,l10n_be.state_be_wht
5580_Buissonville,5580,Buissonville,base.be,l10n_be.state_be_wna
1501_Buizingen,1501,Buizingen,base.be,l10n_be.state_be_vbr
1910_Buken,1910,Buken,base.be,l10n_be.state_be_vbr
8630_Bulskamp,8630,Bulskamp,base.be,l10n_be.state_be_vwv
3380_Bunsbeek,3380,Bunsbeek,base.be,l10n_be.state_be_vbr
2070_Burcht,2070,Burcht,base.be,l10n_be.state_be_van
4210_Burdinne,4210,Burdinne,base.be,l10n_be.state_be_wlg
6927_Bure,6927,Bure,base.be,l10n_be.state_be_wlx
4790_BurgReuland,4790,Burg-Reuland,base.be,l10n_be.state_be_wlg
9420_Burst,9420,Burst,base.be,l10n_be.state_be_vov
7602_Bury,7602,Bury,base.be,l10n_be.state_be_wht
4750_Butgenbach,4750,Butgenbach,base.be,l10n_be.state_be_wlg
3891_Buvingen,3891,Buvingen,base.be,l10n_be.state_be_vli
7133_Buvrinnes,7133,Buvrinnes,base.be,l10n_be.state_be_wht
6743_Buzenol,6743,Buzenol,base.be,l10n_be.state_be_wlx
6230_Buzet,6230,Buzet,base.be,l10n_be.state_be_wht
4760_Bullingen,4760,Büllingen,base.be,l10n_be.state_be_wlg
7604_Callenelle,7604,Callenelle,base.be,l10n_be.state_be_wht
7642_Calonne,7642,Calonne,base.be,l10n_be.state_be_wht
7940_CambronCasteau,7940,Cambron-Casteau,base.be,l10n_be.state_be_wht
7870_CambronSaintVincent,7870,Cambron-Saint-Vincent,base.be,l10n_be.state_be_wht
1804_Cargovil,1804,Cargovil,base.be,
6850_Carlsbourg,6850,Carlsbourg,base.be,l10n_be.state_be_wlx
7141_Carnieres,7141,Carnières,base.be,l10n_be.state_be_wht
7061_Casteau,7061,Casteau,base.be,l10n_be.state_be_wht
5650_Castillon,5650,Castillon,base.be,l10n_be.state_be_wna
4317_Celles,4317,Celles,base.be,l10n_be.state_be_wlg
5561_Celles,5561,Celles,base.be,l10n_be.state_be_wna
7760_Celles,7760,Celles,base.be,l10n_be.state_be_wht
4632_CerexheHeuseux,4632,Cérexhe-Heuseux,base.be,l10n_be.state_be_wlg
5630_Cerfontaine,5630,Cerfontaine,base.be,l10n_be.state_be_wna
1341_CerouxMousty,1341,Céroux-Mousty,base.be,l10n_be.state_be_wbr
4650_Chaineux,4650,Chaineux,base.be,l10n_be.state_be_wlg
5550_Chairiere,5550,Chairière,base.be,l10n_be.state_be_wna
5020_Champion,5020,Champion,base.be,l10n_be.state_be_wna
6971_Champlon,6971,Champlon,base.be,l10n_be.state_be_wlx
6921_Chanly,6921,Chanly,base.be,l10n_be.state_be_wlx
6742_Chantemelle,6742,Chantemelle,base.be,l10n_be.state_be_wlx
7903_ChapelleAOie,7903,Chapelle-À-Oie,base.be,l10n_be.state_be_wht
7903_ChapelleAWattines,7903,Chapelle-À-Wattines,base.be,l10n_be.state_be_wht
7160_ChapelleLezHerlaimont,7160,Chapelle-Lez-Herlaimont,base.be,l10n_be.state_be_wht
4537_ChaponSeraing,4537,Chapon-Seraing,base.be,l10n_be.state_be_wlg
6000_Charleroi,6000,Charleroi,base.be,l10n_be.state_be_wht
6099_CharleroiX,6099,Charleroi X,base.be,
4654_Charneux,4654,Charneux,base.be,l10n_be.state_be_wlg
6824_Chassepierre,6824,Chassepierre,base.be,l10n_be.state_be_wlx
1450_Chastre,1450,Chastre,base.be,l10n_be.state_be_wbr
1450_ChastreVillerouxBlanmont,1450,Chastre-Villeroux-Blanmont,base.be,l10n_be.state_be_wbr
5650_Chastres,5650,Chastrès,base.be,l10n_be.state_be_wna
6200_Chatelet,6200,Châtelet,base.be,l10n_be.state_be_wht
6200_Chatelineau,6200,Châtelineau,base.be,l10n_be.state_be_wht
6747_Chatillon,6747,Châtillon,base.be,l10n_be.state_be_wlx
4050_Chaudfontaine,4050,Chaudfontaine,base.be,l10n_be.state_be_wlg
1325_ChaumontGistoux,1325,Chaumont-Gistoux,base.be,l10n_be.state_be_wbr
7063_ChausseeNotreDameLouvignies,7063,Chaussée-Notre-Dame-Louvignies,base.be,l10n_be.state_be_wht
4032_Chenee,4032,Chênée,base.be,l10n_be.state_be_wlg
6673_Cherain,6673,Cherain,base.be,l10n_be.state_be_wlx
4602_Cheratte,4602,Cheratte,base.be,l10n_be.state_be_wlg
7521_Chercq,7521,Chercq,base.be,l10n_be.state_be_wht
5590_Chevetogne,5590,Chevetogne,base.be,l10n_be.state_be_wna
4987_Chevron,4987,Chevron,base.be,l10n_be.state_be_wlg
7950_Chievres,7950,Chièvres,base.be,l10n_be.state_be_wht
6460_Chimay,6460,Chimay,base.be,l10n_be.state_be_wht
6810_Chiny,6810,Chiny,base.be,l10n_be.state_be_wlx
4400_Chokier,4400,Chokier,base.be,l10n_be.state_be_wlg
1031_ChristelijkeSocialeOrganisaties,1031,Christelijke Sociale Organisaties,base.be,
5560_Ciergnon,5560,Ciergnon,base.be,l10n_be.state_be_wna
5590_Ciney,5590,Ciney,base.be,l10n_be.state_be_wna
4260_Ciplet,4260,Ciplet,base.be,l10n_be.state_be_wlg
7024_Ciply,7024,Ciply,base.be,l10n_be.state_be_wht
1480_Clabecq,1480,Clabecq,base.be,l10n_be.state_be_wbr
4560_Clavier,4560,Clavier,base.be,l10n_be.state_be_wlg
4890_Clermont,4890,Clermont,base.be,l10n_be.state_be_wlg
5650_Clermont,5650,Clermont,base.be,l10n_be.state_be_wna
4480_ClermontSousHuy,4480,Clermont-Sous-Huy,base.be,l10n_be.state_be_wlg
5022_Cognelee,5022,Cognelée,base.be,l10n_be.state_be_wna
7340_Colfontaine,7340,Colfontaine,base.be,l10n_be.state_be_wht
4170_ComblainAuPont,4170,Comblain-Au-Pont,base.be,l10n_be.state_be_wlg
4180_ComblainFairon,4180,Comblain-Fairon,base.be,l10n_be.state_be_wlg
4180_ComblainLaTour,4180,Comblain-La-Tour,base.be,l10n_be.state_be_wlg
5590_Conneux,5590,Conneux,base.be,l10n_be.state_be_wna
1435_Corbais,1435,Corbais,base.be,l10n_be.state_be_wbr
6838_Corbion,6838,Corbion,base.be,l10n_be.state_be_wlx
7910_Cordes,7910,Cordes,base.be,l10n_be.state_be_wht
5620_Corenne,5620,Corenne,base.be,l10n_be.state_be_wna
4860_Cornesse,4860,Cornesse,base.be,l10n_be.state_be_wlg
5555_Cornimont,5555,Cornimont,base.be,l10n_be.state_be_wna
1935_CorporateVillage,1935,Corporate Village,base.be,
5032_CorroyLeChateau,5032,Corroy-Le-Château,base.be,l10n_be.state_be_wna
1325_CorroyLeGrand,1325,Corroy-Le-Grand,base.be,l10n_be.state_be_wbr
4257_Corswarem,4257,Corswarem,base.be,l10n_be.state_be_wlg
1450_CortilNoirmont,1450,Cortil-Noirmont,base.be,l10n_be.state_be_wbr
5380_CortilWodon,5380,Cortil-Wodon,base.be,l10n_be.state_be_wna
6010_Couillet,6010,Couillet,base.be,l10n_be.state_be_wht
6120_CourSurHeure,6120,Cour-Sur-Heure,base.be,l10n_be.state_be_wht
6180_Courcelles,6180,Courcelles,base.be,l10n_be.state_be_wht
5336_Courriere,5336,Courrière,base.be,l10n_be.state_be_wna
1490_CourtSaintEtienne,1490,Court-Saint-Etienne,base.be,l10n_be.state_be_wbr
4218_Couthuin,4218,Couthuin,base.be,l10n_be.state_be_wlg
5300_Coutisse,5300,Coutisse,base.be,l10n_be.state_be_wna
1380_CoutureSaintGermain,1380,Couture-Saint-Germain,base.be,l10n_be.state_be_wbr
5660_Couvin,5660,Couvin,base.be,l10n_be.state_be_wna
4280_CrasAvernas,4280,Cras-Avernas,base.be,l10n_be.state_be_wlg
4280_Crehen,4280,Crehen,base.be,l10n_be.state_be_wlg
4367_Crisnee,4367,Crisnée,base.be,l10n_be.state_be_wlg
7120_CroixLezRouveroy,7120,Croix-Lez-Rouveroy,base.be,l10n_be.state_be_wht
4784_Crombach,4784,Crombach,base.be,l10n_be.state_be_wlg
5332_Crupet,5332,Crupet,base.be,l10n_be.state_be_wna
6075_CsmCharleroiX,6075,Csm Charleroi X,base.be,
9075_CsmGentX,9075,Csm Gent X,base.be,
7033_Cuesmes,7033,Cuesmes,base.be,l10n_be.state_be_wht
6880_Cugnon,6880,Cugnon,base.be,l10n_be.state_be_wlx
5660_CulDesSarts,5660,Cul-Des-Sarts,base.be,l10n_be.state_be_wna
5562_Custinne,5562,Custinne,base.be,l10n_be.state_be_wna
8890_Dadizele,8890,Dadizele,base.be,l10n_be.state_be_vwv
5660_Dailly,5660,Dailly,base.be,l10n_be.state_be_wna
9160_Daknam,9160,Daknam,base.be,l10n_be.state_be_vov
4607_Dalhem,4607,Dalhem,base.be,l10n_be.state_be_wlg
8340_Damme,8340,Damme,base.be,l10n_be.state_be_vwv
6767_Dampicourt,6767,Dampicourt,base.be,l10n_be.state_be_wlx
6020_Dampremy,6020,Dampremy,base.be,l10n_be.state_be_wht
4253_Darion,4253,Darion,base.be,l10n_be.state_be_wlg
5630_Daussois,5630,Daussois,base.be,l10n_be.state_be_wna
5020_Daussoulx,5020,Daussoulx,base.be,l10n_be.state_be_wna
5100_Dave,5100,Dave,base.be,l10n_be.state_be_wna
6929_Daverdisse,6929,Daverdisse,base.be,l10n_be.state_be_wlx
8420_DeHaan,8420,De Haan,base.be,l10n_be.state_be_vwv
9170_DeKlinge,9170,De Klinge,base.be,l10n_be.state_be_vov
8630_DeMoeren,8630,De Moeren,base.be,l10n_be.state_be_vwv
8660_DePanne,8660,De Panne,base.be,l10n_be.state_be_vwv
9840_DePinte,9840,De Pinte,base.be,l10n_be.state_be_vov
8540_Deerlijk,8540,Deerlijk,base.be,l10n_be.state_be_vwv
9570_Deftinge,9570,Deftinge,base.be,l10n_be.state_be_vov
9800_Deinze,9800,Deinze,base.be,l10n_be.state_be_vov
9280_Denderbelle,9280,Denderbelle,base.be,l10n_be.state_be_vov
9450_Denderhoutem,9450,Denderhoutem,base.be,l10n_be.state_be_vov
9470_Denderleeuw,9470,Denderleeuw,base.be,l10n_be.state_be_vov
9200_Dendermonde,9200,Dendermonde,base.be,l10n_be.state_be_vov
9400_Denderwindeke,9400,Denderwindeke,base.be,l10n_be.state_be_vov
5537_Denee,5537,Denée,base.be,l10n_be.state_be_wna
8720_Dentergem,8720,Dentergem,base.be,l10n_be.state_be_vwv
7912_Dergneau,7912,Dergneau,base.be,l10n_be.state_be_wht
2480_Dessel,2480,Dessel,base.be,l10n_be.state_be_van
8792_Desselgem,8792,Desselgem,base.be,l10n_be.state_be_vwv
9070_Destelbergen,9070,Destelbergen,base.be,l10n_be.state_be_vov
9042_Desteldonk,9042,Desteldonk,base.be,l10n_be.state_be_vov
9831_Deurle,9831,Deurle,base.be,l10n_be.state_be_vov
2100_Deurne,2100,Deurne,base.be,l10n_be.state_be_van
3290_Deurne,3290,Deurne,base.be,l10n_be.state_be_vbr
7864_DeuxAcren,7864,Deux-Acren,base.be,l10n_be.state_be_wht
5310_Dhuy,5310,Dhuy,base.be,l10n_be.state_be_wna
1831_Diegem,1831,Diegem,base.be,l10n_be.state_be_vbr
3590_Diepenbeek,3590,Diepenbeek,base.be,l10n_be.state_be_vli
3290_Diest,3290,Diest,base.be,l10n_be.state_be_vbr
3700_DietsHeur,3700,Diets-Heur,base.be,l10n_be.state_be_vli
8900_Dikkebus,8900,Dikkebus,base.be,l10n_be.state_be_vwv
9630_Dikkele,9630,Dikkele,base.be,l10n_be.state_be_vov
9890_Dikkelvenne,9890,Dikkelvenne,base.be,l10n_be.state_be_vov
8600_Diksmuide,8600,Diksmuide,base.be,l10n_be.state_be_vwv
1700_Dilbeek,1700,Dilbeek,base.be,l10n_be.state_be_vbr
3650_Dilsen,3650,Dilsen,base.be,l10n_be.state_be_vli
3650_DilsenStokkem,3650,Dilsen-Stokkem,base.be,l10n_be.state_be_vli
5500_Dinant,5500,Dinant,base.be,l10n_be.state_be_wna
5570_Dion,5570,Dion,base.be,l10n_be.state_be_wna
1325_DionValmont,1325,Dion-Valmont,base.be,l10n_be.state_be_wbr
4820_Dison,4820,Dison,base.be,l10n_be.state_be_wlg
6960_Dochamps,6960,Dochamps,base.be,l10n_be.state_be_wlx
9130_Doel,9130,Doel,base.be,l10n_be.state_be_vov
6836_Dohan,6836,Dohan,base.be,l10n_be.state_be_wlx
5680_Doische,5680,Doische,base.be,l10n_be.state_be_wna
4140_Dolembreux,4140,Dolembreux,base.be,l10n_be.state_be_wlg
4357_Donceel,4357,Donceel,base.be,l10n_be.state_be_wlg
1370_Dongelberg,1370,Dongelberg,base.be,l10n_be.state_be_wbr
3540_Donk,3540,Donk,base.be,l10n_be.state_be_vli
6536_Donstiennes,6536,Donstiennes,base.be,l10n_be.state_be_wht
5530_Dorinne,5530,Dorinne,base.be,l10n_be.state_be_wna
3440_Dormaal,3440,Dormaal,base.be,l10n_be.state_be_vbr
7711_Dottenijs,7711,Dottenijs,base.be,l10n_be.state_be_wht
7370_Dour,7370,Dour,base.be,l10n_be.state_be_wht
5670_Dourbes,5670,Dourbes,base.be,l10n_be.state_be_wna
8951_Dranouter,8951,Dranouter,base.be,l10n_be.state_be_vwv
5500_Drehance,5500,Dréhance,base.be,l10n_be.state_be_wna
8600_Driekapellen,8600,Driekapellen,base.be,l10n_be.state_be_vwv
3350_Drieslinter,3350,Drieslinter,base.be,l10n_be.state_be_vbr
1620_Drogenbos,1620,Drogenbos,base.be,l10n_be.state_be_vbr
9031_Drongen,9031,Drongen,base.be,l10n_be.state_be_vov
8380_Dudzele,8380,Dudzele,base.be,l10n_be.state_be_vwv
2570_Duffel,2570,Duffel,base.be,l10n_be.state_be_van
3080_Duisburg,3080,Duisburg,base.be,l10n_be.state_be_vbr
3803_Duras,3803,Duras,base.be,l10n_be.state_be_vli
6940_Durbuy,6940,Durbuy,base.be,l10n_be.state_be_wlx
5530_Durnal,5530,Durnal,base.be,l10n_be.state_be_wna
1653_Dworp,1653,Dworp,base.be,l10n_be.state_be_vbr
4690_EbenEmael,4690,Eben-Emael,base.be,l10n_be.state_be_wlg
6860_Ebly,6860,Ebly,base.be,l10n_be.state_be_wlx
7190_Ecaussinnes,7190,Ecaussinnes,base.be,l10n_be.state_be_wht
7190_EcaussinnesDEnghien,7190,Ecaussinnes-D'Enghien,base.be,l10n_be.state_be_wht
7191_EcaussinnesLalaing,7191,Ecaussinnes-Lalaing,base.be,l10n_be.state_be_wht
2650_Edegem,2650,Edegem,base.be,l10n_be.state_be_van
9700_Edelare,9700,Edelare,base.be,l10n_be.state_be_vov
7850_Edingen,7850,Edingen,base.be,l10n_be.state_be_wht
9900_Eeklo,9900,Eeklo,base.be,l10n_be.state_be_vov
8480_Eernegem,8480,Eernegem,base.be,l10n_be.state_be_vwv
8740_Egem,8740,Egem,base.be,l10n_be.state_be_vwv
8630_Eggewaartskapelle,8630,Eggewaartskapelle,base.be,l10n_be.state_be_vwv
5310_Eghezee,5310,Eghezée,base.be,l10n_be.state_be_wna
4120_Ehein,4120,Ehein,base.be,l10n_be.state_be_wlg
4480_Ehein,4480,Ehein,base.be,l10n_be.state_be_wlg
3740_Eigenbilzen,3740,Eigenbilzen,base.be,l10n_be.state_be_vli
2430_Eindhout,2430,Eindhout,base.be,l10n_be.state_be_van
9700_Eine,9700,Eine,base.be,l10n_be.state_be_vov
3630_Eisden,3630,Eisden,base.be,l10n_be.state_be_vli
9810_Eke,9810,Eke,base.be,l10n_be.state_be_vov
2180_Ekeren,2180,Ekeren,base.be,l10n_be.state_be_van
9160_Eksaarde,9160,Eksaarde,base.be,l10n_be.state_be_vov
3941_Eksel,3941,Eksel,base.be,l10n_be.state_be_vli
3650_Elen,3650,Elen,base.be,l10n_be.state_be_vli
9620_Elene,9620,Elene,base.be,l10n_be.state_be_vov
1982_Elewijt,1982,Elewijt,base.be,l10n_be.state_be_vbr
3400_Eliksem,3400,Eliksem,base.be,l10n_be.state_be_vbr
1671_Elingen,1671,Elingen,base.be,l10n_be.state_be_vbr
4590_Ellemelle,4590,Ellemelle,base.be,l10n_be.state_be_wlg
7890_Ellezelles,7890,Ellezelles,base.be,l10n_be.state_be_wht
7910_ElligniesLezFrasnes,7910,Ellignies-Lez-Frasnes,base.be,l10n_be.state_be_wht
7972_ElligniesSainteAnne,7972,Ellignies-Sainte-Anne,base.be,l10n_be.state_be_wht
3670_Ellikom,3670,Ellikom,base.be,l10n_be.state_be_vli
7370_Elouges,7370,Elouges,base.be,l10n_be.state_be_wht
9790_Elsegem,9790,Elsegem,base.be,l10n_be.state_be_vov
4750_Elsenborn,4750,Elsenborn,base.be,l10n_be.state_be_wlg
1050_Elsene,1050,Elsene,base.be,state_be_bru
9660_Elst,9660,Elst,base.be,l10n_be.state_be_vov
8906_Elverdinge,8906,Elverdinge,base.be,l10n_be.state_be_vwv
9140_Elversele,9140,Elversele,base.be,l10n_be.state_be_vov
2520_Emblem,2520,Emblem,base.be,l10n_be.state_be_van
4053_Embourg,4053,Embourg,base.be,l10n_be.state_be_wlg
8870_Emelgem,8870,Emelgem,base.be,l10n_be.state_be_vwv
5080_Emines,5080,Emines,base.be,l10n_be.state_be_wna
5363_Emptinne,5363,Emptinne,base.be,l10n_be.state_be_wna
9700_Ename,9700,Ename,base.be,l10n_be.state_be_vov
3800_Engelmanshoven,3800,Engelmanshoven,base.be,l10n_be.state_be_vli
4480_Engis,4480,Engis,base.be,l10n_be.state_be_wlg
1350_Enines,1350,Enines,base.be,l10n_be.state_be_wbr
4800_Ensival,4800,Ensival,base.be,l10n_be.state_be_wlg
7134_Epinois,7134,Epinois,base.be,l10n_be.state_be_wht
1980_Eppegem,1980,Eppegem,base.be,l10n_be.state_be_vbr
5580_Eprave,5580,Eprave,base.be,l10n_be.state_be_wna
7050_Erbaut,7050,Erbaut,base.be,l10n_be.state_be_wht
7050_Erbisoeul,7050,Erbisoeul,base.be,l10n_be.state_be_wht
7500_Ere,7500,Ere,base.be,l10n_be.state_be_wht
9320_Erembodegem,9320,Erembodegem,base.be,l10n_be.state_be_vov
6997_Erezee,6997,Erezée,base.be,l10n_be.state_be_wlx
5644_ErmetonSurBiert,5644,Ermeton-Sur-Biert,base.be,l10n_be.state_be_wna
5030_Ernage,5030,Ernage,base.be,l10n_be.state_be_wna
6972_Erneuville,6972,Erneuville,base.be,l10n_be.state_be_wlx
4920_Ernonheid,4920,Ernonheid,base.be,l10n_be.state_be_wlg
9420_Erondegem,9420,Erondegem,base.be,l10n_be.state_be_vov
9420_Erpe,9420,Erpe,base.be,l10n_be.state_be_vov
9420_ErpeMere,9420,Erpe-Mere,base.be,l10n_be.state_be_vov
5101_Erpent,5101,Erpent,base.be,l10n_be.state_be_wna
6441_Erpion,6441,Erpion,base.be,l10n_be.state_be_wht
3071_ErpsKwerps,3071,Erps-Kwerps,base.be,l10n_be.state_be_vbr
6560_Erquelinnes,6560,Erquelinnes,base.be,l10n_be.state_be_wht
7387_Erquennes,7387,Erquennes,base.be,l10n_be.state_be_wht
9940_Ertvelde,9940,Ertvelde,base.be,l10n_be.state_be_vov
9620_Erwetegem,9620,Erwetegem,base.be,l10n_be.state_be_vov
7760_Escanaffles,7760,Escanaffles,base.be,l10n_be.state_be_wht
8600_Esen,8600,Esen,base.be,l10n_be.state_be_vwv
4130_Esneux,4130,Esneux,base.be,l10n_be.state_be_wlg
7502_Esplechin,7502,Esplechin,base.be,l10n_be.state_be_wht
7743_Esquelmes,7743,Esquelmes,base.be,l10n_be.state_be_wht
2910_Essen,2910,Essen,base.be,l10n_be.state_be_van
1790_Essene,1790,Essene,base.be,l10n_be.state_be_vbr
7730_Estaimbourg,7730,Estaimbourg,base.be,l10n_be.state_be_wht
7730_Estaimpuis,7730,Estaimpuis,base.be,l10n_be.state_be_wht
7120_Estinnes,7120,Estinnes,base.be,l10n_be.state_be_wht
7120_EstinnesAuMont,7120,Estinnes-Au-Mont,base.be,l10n_be.state_be_wht
7120_EstinnesAuVal,7120,Estinnes-Au-Val,base.be,l10n_be.state_be_wht
6740_Etalle,6740,Etalle,base.be,l10n_be.state_be_wlx
6760_Ethe,6760,Ethe,base.be,l10n_be.state_be_wlx
9680_Etikhove,9680,Etikhove,base.be,l10n_be.state_be_vov
8460_Ettelgem,8460,Ettelgem,base.be,l10n_be.state_be_vwv
1040_Etterbeek,1040,Etterbeek,base.be,state_be_bru
7080_Eugies,7080,Eugies,base.be,l10n_be.state_be_wht
4700_Eupen,4700,Eupen,base.be,l10n_be.state_be_wlg
1046_EuropeanExternalActionService,1046,European External Action Service,base.be,
1047_EuropeesParlement,1047,Europees Parlement,base.be,
1049_EuropeseUnieCommissie,1049,Europese Unie - Commissie,base.be,
1048_EuropeseUnieRaad,1048,Europese Unie - Raad,base.be,
4631_Evegnee,4631,Evegnée,base.be,l10n_be.state_be_wlg
5350_Evelette,5350,Evelette,base.be,l10n_be.state_be_wna
9660_Everbeek,9660,Everbeek,base.be,l10n_be.state_be_vov
3078_Everberg,3078,Everberg,base.be,l10n_be.state_be_vbr
1140_Evere,1140,Evere,base.be,state_be_bru
9940_Evergem,9940,Evergem,base.be,l10n_be.state_be_vov
7730_Evregnies,7730,Evregnies,base.be,l10n_be.state_be_wht
5530_Evrehailles,5530,Evrehailles,base.be,l10n_be.state_be_wna
4731_Eynatten,4731,Eynatten,base.be,l10n_be.state_be_wlg
3400_Ezemaal,3400,Ezemaal,base.be,l10n_be.state_be_vbr
5600_Fagnolle,5600,Fagnolle,base.be,l10n_be.state_be_wna
4317_Faimes,4317,Faimes,base.be,l10n_be.state_be_wlg
5522_Falaen,5522,Falaën,base.be,l10n_be.state_be_wna
5060_Falisolle,5060,Falisolle,base.be,l10n_be.state_be_wna
4260_Fallais,4260,Fallais,base.be,l10n_be.state_be_wlg
5500_Falmagne,5500,Falmagne,base.be,l10n_be.state_be_wna
5500_Falmignoul,5500,Falmignoul,base.be,l10n_be.state_be_wna
7181_Familleureux,7181,Familleureux,base.be,l10n_be.state_be_wht
6240_Farciennes,6240,Farciennes,base.be,l10n_be.state_be_wht
5340_FaulxLesTombes,5340,Faulx-Les-Tombes,base.be,l10n_be.state_be_wna
7120_Fauroeulx,7120,Fauroeulx,base.be,l10n_be.state_be_wht
6637_Fauvillers,6637,Fauvillers,base.be,l10n_be.state_be_wlx
4950_Faymonville,4950,Faymonville,base.be,l10n_be.state_be_wlg
6856_FaysLesVeneurs,6856,Fays-Les-Veneurs,base.be,l10n_be.state_be_wlx
7387_FaytLeFranc,7387,Fayt-Le-Franc,base.be,l10n_be.state_be_wht
7170_FaytLezManage,7170,Fayt-Lez-Manage,base.be,l10n_be.state_be_wht
5570_Felenne,5570,Felenne,base.be,l10n_be.state_be_wna
7181_Feluy,7181,Feluy,base.be,l10n_be.state_be_wht
4607_Feneur,4607,Feneur,base.be,l10n_be.state_be_wlg
5380_Fernelmont,5380,Fernelmont,base.be,l10n_be.state_be_wna
4190_Ferrieres,4190,Ferrières,base.be,l10n_be.state_be_wlg
5570_Feschaux,5570,Feschaux,base.be,l10n_be.state_be_wna
4347_FexheLeHautClocher,4347,Fexhe-Le-Haut-Clocher,base.be,l10n_be.state_be_wlg
4458_FexheSlins,4458,Fexhe-Slins,base.be,l10n_be.state_be_wlg
4181_Filot,4181,Filot,base.be,l10n_be.state_be_wlg
5560_Finnevaux,5560,Finnevaux,base.be,l10n_be.state_be_wna
4530_FizeFontaine,4530,Fize-Fontaine,base.be,l10n_be.state_be_wlg
4367_FizeLeMarsal,4367,Fize-Le-Marsal,base.be,l10n_be.state_be_wlg
6686_Flamierge,6686,Flamierge,base.be,l10n_be.state_be_wlx
5620_Flavion,5620,Flavion,base.be,l10n_be.state_be_wna
5020_Flawinne,5020,Flawinne,base.be,l10n_be.state_be_wna
4400_Flemalle,4400,Flémalle,base.be,l10n_be.state_be_wlg
4400_FlemalleGrande,4400,Flémalle-Grande,base.be,l10n_be.state_be_wlg
4400_FlemalleHaute,4400,Flémalle-Haute,base.be,l10n_be.state_be_wlg
7012_Flenu,7012,Flénu,base.be,l10n_be.state_be_wht
4620_Fleron,4620,Fléron,base.be,l10n_be.state_be_wlg
6220_Fleurus,6220,Fleurus,base.be,l10n_be.state_be_wht
4540_Flone,4540,Flône,base.be,l10n_be.state_be_wlg
5334_Floree,5334,Florée,base.be,l10n_be.state_be_wna
5150_Floreffe,5150,Floreffe,base.be,l10n_be.state_be_wna
5620_Florennes,5620,Florennes,base.be,l10n_be.state_be_wna
6820_Florenville,6820,Florenville,base.be,l10n_be.state_be_wlx
5150_Floriffoux,5150,Floriffoux,base.be,l10n_be.state_be_wna
5370_Flostoy,5370,Flostoy,base.be,l10n_be.state_be_wna
5572_Focant,5572,Focant,base.be,l10n_be.state_be_wna
1212_FodMobiliteit,1212,Fod Mobiliteit,base.be,
1350_FolxLesCaves,1350,Folx-Les-Caves,base.be,l10n_be.state_be_wbr
6140_FontaineLEveque,6140,Fontaine-L'Evêque,base.be,l10n_be.state_be_wht
6567_FontaineValmont,6567,Fontaine-Valmont,base.be,l10n_be.state_be_wht
5650_Fontenelle,5650,Fontenelle,base.be,l10n_be.state_be_wna
6820_Fontenoille,6820,Fontenoille,base.be,l10n_be.state_be_wlx
7643_Fontenoy,7643,Fontenoy,base.be,l10n_be.state_be_wht
4340_Fooz,4340,Fooz,base.be,l10n_be.state_be_wlg
6141_ForchiesLaMarche,6141,Forchies-La-Marche,base.be,l10n_be.state_be_wht
7910_Forest,7910,Forest,base.be,l10n_be.state_be_wht
4870_Foret,4870,Forêt,base.be,l10n_be.state_be_wlg
6596_ForgePhilippe,6596,Forge-Philippe,base.be,l10n_be.state_be_wht
6464_Forges,6464,Forges,base.be,l10n_be.state_be_wht
6953_Forrieres,6953,Forrières,base.be,l10n_be.state_be_wlx
5380_Forville,5380,Forville,base.be,l10n_be.state_be_wna
4980_Fosse,4980,Fosse,base.be,l10n_be.state_be_wlg
5070_FossesLaVille,5070,Fosses-La-Ville,base.be,l10n_be.state_be_wna
7830_Fouleng,7830,Fouleng,base.be,l10n_be.state_be_wht
6440_Fourbechies,6440,Fourbechies,base.be,l10n_be.state_be_wht
5504_FoyNotreDame,5504,Foy-Notre-Dame,base.be,l10n_be.state_be_wna
4870_Fraipont,4870,Fraipont,base.be,l10n_be.state_be_wlg
5650_Fraire,5650,Fraire,base.be,l10n_be.state_be_wna
4557_Fraiture,4557,Fraiture,base.be,l10n_be.state_be_wlg
7080_Frameries,7080,Frameries,base.be,l10n_be.state_be_wht
6853_Framont,6853,Framont,base.be,l10n_be.state_be_wlx
5380_FrancWaret,5380,Franc-Waret,base.be,l10n_be.state_be_wna
5600_Franchimont,5600,Franchimont,base.be,l10n_be.state_be_wna
4970_Francorchamps,4970,Francorchamps,base.be,l10n_be.state_be_wlg
5150_Franiere,5150,Franière,base.be,l10n_be.state_be_wna
5660_Frasnes,5660,Frasnes,base.be,l10n_be.state_be_wna
7910_FrasnesLezAnvaing,7910,Frasnes-Lez-Anvaing,base.be,l10n_be.state_be_wht
7911_FrasnesLezBuissenal,7911,Frasnes-Lez-Buissenal,base.be,l10n_be.state_be_wht
6210_FrasnesLezGosselies,6210,Frasnes-Lez-Gosselies,base.be,l10n_be.state_be_wht
4347_Freloux,4347,Freloux,base.be,l10n_be.state_be_wlg
6800_Freux,6800,Freux,base.be,l10n_be.state_be_wlx
6440_Froidchapelle,6440,Froidchapelle,base.be,l10n_be.state_be_wht
5576_Froidfontaine,5576,Froidfontaine,base.be,l10n_be.state_be_wna
7504_Froidmont,7504,Froidmont,base.be,l10n_be.state_be_wht
6990_Fronville,6990,Fronville,base.be,l10n_be.state_be_wlx
